epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.1410364,0.48965317,0.13718726,0.54222506,0.03442496,0.11508936,0.13855495,0.48459768,0.108842514,0.5553111,0.128798,0.50982726,0.19256137,0.6560302,0.43603498,0.52871156,0.26691526,0.5017035,0.4598368,0.5228646,0.45339486,0.521889
2000,0.14351873,0.48327243,0.13884841,0.5329712,0.038132228,0.10854286,0.14094105,0.48413146,0.111998014,0.56195986,0.13032188,0.5149498,0.19279763,0.6549159,0.43562323,0.534701,0.27199337,0.5050094,0.4573622,0.5290932,0.45332476,0.5240219
3000,0.14358088,0.48312795,0.13871127,0.53370893,0.038059622,0.108362496,0.14083299,0.48393017,0.11175551,0.5614589,0.13036434,0.5150871,0.19279744,0.65497416,0.43570092,0.53313076,0.2731252,0.5065569,0.45680848,0.53071964,0.45318788,0.52598846
4000,0.1435805,0.48313487,0.13871078,0.53371614,0.038057305,0.10835689,0.14082873,0.48392403,0.111754596,0.5614555,0.13036768,0.51508045,0.1927994,0.65498376,0.43569914,0.5331198,0.27312297,0.5065476,0.45680863,0.53072447,0.45318803,0.5259912
5000,0.14357314,0.4831366,0.13871357,0.5337178,0.0380573,0.1083557,0.14082873,0.48392242,0.11175453,0.56145465,0.13036723,0.5150789,0.19279803,0.6549858,0.4356991,0.5331172,0.2731228,0.5065453,0.45680863,0.53072524,0.45318803,0.5259915
6000,0.14357303,0.48313725,0.13871321,0.5337186,0.038057275,0.10835534,0.14082825,0.48392183,0.11175452,0.5614542,0.13036709,0.51507825,0.19279811,0.65498656,0.435699,0.5331161,0.2731228,0.5065444,0.45680863,0.53072554,0.45318806,0.5259916
7000,0.14357303,0.4831375,0.13871254,0.5337189,0.038057353,0.108354926,0.14082766,0.48392153,0.11175452,0.56145406,0.13036706,0.5150779,0.1927977,0.65498716,0.435699,0.5331155,0.27312276,0.5065439,0.45680863,0.53072584,0.45318806,0.5259917
8000,0.14357302,0.48313773,0.1387125,0.53371924,0.03805782,0.10835469,0.14082766,0.48392135,0.11175443,0.56145394,0.13036734,0.5150777,0.19279774,0.6549876,0.435699,0.53311515,0.27312276,0.50654364,0.45680863,0.53072584,0.45318806,0.5259918
9000,0.1435729,0.48313797,0.13871251,0.5337194,0.038057778,0.10835457,0.14082766,0.48392117,0.11175427,0.5614538,0.13036734,0.51507753,0.19279774,0.6549877,0.435699,0.5331149,0.27312276,0.5065434,0.45680863,0.530726,0.45318806,0.5259918
10000,0.143573,0.48313814,0.13871251,0.53371954,0.038057763,0.10835451,0.14082766,0.4839211,0.11175427,0.56145376,0.1303673,0.5150774,0.1927977,0.6549878,0.435699,0.5331147,0.27312276,0.5065433,0.45680863,0.530726,0.45318806,0.52599174
