epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.0053263125,0.029798687,0.00901393,0.03837633,0.02274751,0.06862283,0.01570488,0.083482444,0.008363922,0.0380916,0.0053931284,0.031514972,0.009749087,0.048848897,0.0031036432,0.038392603,0.0060601193,0.04237926,0.0037423645,0.028139949,0.0050214054,0.03836906
2000,0.003484499,0.0330095,0.005855941,0.034354165,0.019904856,0.059473813,0.0043956856,0.027287662,0.0040522977,0.038442757,0.003454431,0.02881274,0.0038066327,0.025191382,0.0059920005,0.026495457,0.006090964,0.022889376,0.0024469702,0.018631859,0.0058150375,0.024943396
3000,0.0027783706,0.029971778,0.00270032,0.02576626,0.020240087,0.056169152,0.002987219,0.0193457,0.0043650237,0.028593805,0.0037234388,0.022740632,0.004150885,0.022040065,0.0039127944,0.031002631,0.0026511697,0.02769792,0.0028771965,0.019592239,0.0041491413,0.024494588
4000,0.0049761804,0.030611873,0.0051390477,0.02484256,0.015323754,0.043014348,0.0032607594,0.018122315,0.0037436432,0.023250163,0.002905251,0.0221591,0.018216211,0.042025268,0.0046151374,0.0245412,0.00385666,0.02556336,0.0032287713,0.019371092,0.0028480648,0.0193056
5000,0.0038413105,0.020387232,0.004221332,0.01841198,0.009394918,0.03702706,0.0059610796,0.020156682,0.0031433485,0.017001316,0.0023290764,0.012525886,0.002636944,0.016228318,0.0033454055,0.020909905,0.0064495523,0.02457428,0.0047913543,0.016352952,0.002486186,0.017822325
6000,0.002793024,0.020350993,0.013237813,0.033030927,0.009351495,0.037563443,0.0042224824,0.021544397,0.004484553,0.017836243,0.0056568366,0.019871414,0.00421478,0.019045353,0.003108167,0.018862903,0.002143279,0.01855421,0.002712489,0.014334083,0.003352871,0.020697951
7000,0.0029458238,0.022343606,0.004680923,0.020559829,0.010528719,0.040498435,0.0023951004,0.012343049,0.0044410224,0.016934037,0.0027833593,0.011661887,0.008785266,0.019734144,0.002267663,0.01799202,0.0039153956,0.01924944,0.0016142229,0.014576435,0.009149854,0.02529335
8000,0.0031542073,0.018218815,0.0029372703,0.015453171,0.011023933,0.0416919,0.0020895326,0.012970552,0.0029567583,0.018867984,0.002188986,0.011577845,0.0038248037,0.019066155,0.003281635,0.01844883,0.002353388,0.01919496,0.0019590068,0.01225853,0.0037382054,0.016051054
9000,0.004606281,0.021780401,0.006348231,0.021557093,0.008925921,0.03694892,0.0084500825,0.023263156,0.0035820832,0.018857453,0.0038269693,0.01664418,0.002490427,0.014689565,0.004720397,0.01645255,0.0038650418,0.02114439,0.0016067446,0.010813117,0.005829078,0.021131992
10000,0.0034077202,0.017538145,0.0037589935,0.017374396,0.008745021,0.034879982,0.001954467,0.013425052,0.0040173056,0.020064175,0.0029617376,0.014343023,0.0060545485,0.018119633,0.002276428,0.016390244,0.0023473827,0.024358332,0.0035003768,0.013842583,0.0019724257,0.015901148
11000,0.0021654835,0.01341784,0.006696966,0.02429841,0.0080479635,0.03518629,0.0030032408,0.01375097,0.0018730566,0.017544016,0.0030864165,0.01240325,0.0032039112,0.016949803,0.0028769262,0.018418329,0.0024985778,0.021483064,0.004347147,0.021675289,0.0050243367,0.018319845
12000,0.0047587147,0.018134058,0.003222481,0.01597768,0.00723381,0.035589755,0.004105946,0.015862614,0.002725201,0.018182974,0.0018707966,0.013727903,0.0025577012,0.0140533745,0.0015956113,0.018687265,0.0022434033,0.024898648,0.0024659047,0.016914725,0.006815233,0.021659493
13000,0.0033292833,0.016619742,0.0020795686,0.0151952505,0.0076599102,0.035443366,0.0036778655,0.015015498,0.0033012647,0.01704669,0.0028602092,0.01478532,0.0038710043,0.022383124,0.002632241,0.017991005,0.0039444612,0.021677017,0.002686405,0.01788783,0.003325278,0.014180779
14000,0.001692073,0.014492348,0.0025131041,0.016004205,0.007054974,0.03514141,0.0017492686,0.012470603,0.0018606199,0.016146839,0.0021956414,0.011945248,0.0017924256,0.019070238,0.0019587707,0.015527427,0.0020467374,0.022958696,0.0032277976,0.018356383,0.003027114,0.01503849
14398,0.0031993296,0.012680829,0.0014621267,0.015419483,0.007660595,0.034572065,0.0030804381,0.014823377,0.0021141602,0.015473127,0.0021344395,0.013340056,0.0026129314,0.013739467,0.0016352524,0.015984416,0.002202003,0.022319376,0.001809515,0.015669107,0.001973261,0.013691187
