epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.0062614004,0.039398074,0.018227035,0.054726243,0.019525709,0.063236654,0.020977557,0.08421713,0.008916581,0.062368214,0.006705728,0.036579907,0.0042283963,0.034715593,0.003375965,0.026669493,0.004424924,0.041477293,0.002493083,0.02096814,0.012786368,0.06282431
2000,0.008046436,0.024950624,0.003842072,0.022675991,0.017595805,0.06824124,0.003604502,0.02522856,0.0072230757,0.031709135,0.0049749007,0.027108729,0.0058267904,0.031781197,0.0031341247,0.022508562,0.010449432,0.025220692,0.0044705034,0.01896286,0.0023344893,0.020935714
3000,0.0038948897,0.020282269,0.008226461,0.0288665,0.016527876,0.066257656,0.0034187294,0.029511452,0.0063196933,0.0309382,0.0069330935,0.026520453,0.0058328137,0.02769272,0.0034199092,0.025261402,0.0023065375,0.02520591,0.0032355858,0.018356284,0.002662725,0.025002783
4000,0.0031324236,0.026014686,0.0058982656,0.027698621,0.015520505,0.05419296,0.003358689,0.02935633,0.0030447408,0.028287768,0.0039832895,0.023161963,0.003194288,0.025972433,0.0024303952,0.022658646,0.004526552,0.01872915,0.008327692,0.029970765,0.004937707,0.023513496
5000,0.0024373534,0.0143607855,0.00486267,0.020324145,0.008547955,0.03505552,0.002469873,0.021599114,0.002301519,0.017471,0.0040793554,0.018846959,0.003073411,0.022338271,0.005918506,0.025344253,0.0051059406,0.01697743,0.0027811916,0.0183357,0.0038639307,0.016408563
6000,0.0027374676,0.013380468,0.0026995018,0.019474953,0.00772163,0.03517133,0.002618924,0.021359414,0.0037391395,0.019373238,0.0019259964,0.015608668,0.0030625565,0.019697294,0.0047007035,0.020065606,0.003880476,0.015971243,0.004251492,0.019018412,0.0066265743,0.019022226
7000,0.003880388,0.013838768,0.0035279915,0.022981107,0.0090588005,0.03770703,0.0044440497,0.0196127,0.004053963,0.01979822,0.00697508,0.023408473,0.004396034,0.021594375,0.004908802,0.022597253,0.0042596194,0.02029596,0.0023043682,0.017642379,0.002656703,0.015581012
8000,0.004310876,0.014195144,0.0034157229,0.02006808,0.0077881515,0.035161257,0.004708317,0.02058807,0.0038571085,0.020540953,0.0027155753,0.014967114,0.0031892478,0.019591004,0.0037281278,0.01748866,0.0022085127,0.020085454,0.0037559224,0.015004337,0.00456647,0.017807782
9000,0.004523206,0.015338838,0.0044261497,0.025409788,0.008666262,0.03578806,0.0031420602,0.015930355,0.0022465773,0.015655264,0.0019309332,0.015683442,0.0018860301,0.020685166,0.0027435552,0.017093467,0.0017333612,0.016784668,0.0023948464,0.01476872,0.0018276926,0.0140891075
10000,0.0023085787,0.013504505,0.0033484206,0.024892986,0.007876094,0.035894513,0.002921564,0.017133534,0.001999673,0.014746189,0.0019316007,0.013786912,0.0025740622,0.017743096,0.0026385216,0.018141389,0.0034803257,0.01780057,0.0017067771,0.014837623,0.00185431,0.015708685
11000,0.0035012376,0.017926052,0.0039311857,0.024074435,0.008467956,0.035788596,0.002827491,0.023352832,0.001991285,0.018449508,0.0019388754,0.015964806,0.0041352585,0.021026652,0.005969966,0.023500979,0.0054223384,0.023098482,0.0045670075,0.019597292,0.002106964,0.01306358
12000,0.0020194736,0.014803112,0.0027718507,0.019675434,0.0074269013,0.036717236,0.0032949785,0.020837873,0.0020449753,0.015975595,0.0017533054,0.013982952,0.0025330745,0.017942678,0.003291386,0.018870354,0.0022375982,0.02015531,0.0018297003,0.013786435,0.0036806543,0.016896904
