epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.00730185,0.04036337,0.0035647915,0.031014264,0.018669868,0.065137565,0.007868485,0.09930593,0.0066327956,0.088270426,0.0039314404,0.02957213,0.0042628096,0.038341284,0.0074397963,0.029021142,0.003439343,0.039331913,0.008158939,0.03871143,0.0033197168,0.027097322
2000,0.0024729786,0.015710473,0.0029945718,0.015579164,0.00358571,0.0212695,0.002256445,0.017012954,0.0028808042,0.017824568,0.005353789,0.014516652,0.0030828617,0.017611504,0.002294675,0.017512083,0.0053125992,0.027993262,0.003706257,0.023927702,0.008017657,0.02346915
3000,0.0020628609,0.008968532,0.0012192244,0.011720747,0.0015818015,0.009874523,0.0034512337,0.015733719,0.0047189547,0.015585542,0.0020920814,0.0106960535,0.004721766,0.014495194,0.0040101013,0.013688862,0.0035694025,0.022982597,0.0026515368,0.015399589,0.0034240198,0.012633145
4000,0.0014201952,0.01059702,0.0044090706,0.013864219,0.0027254638,0.009435356,0.0043358756,0.013259262,0.00164551,0.011370495,0.0034234668,0.012969255,0.008678241,0.018897831,0.001889257,0.010228515,0.002310241,0.019519448,0.004543247,0.014462829,0.003270515,0.011561513
5000,0.0014097901,0.007710248,0.0011984031,0.009784341,0.004419194,0.013071001,0.0011936455,0.008173227,0.004105064,0.011773765,0.0026739456,0.009091139,0.0017310402,0.0075969696,0.0023835173,0.010066569,0.006084102,0.02032125,0.0011470695,0.01050122,0.0011679548,0.006562948
6000,0.0023435412,0.007893443,0.0061978144,0.012609959,0.0017765819,0.00801307,0.001682561,0.008936644,0.003219905,0.010380089,0.0011960383,0.007980168,0.0057875975,0.013201535,0.008062782,0.014264185,0.005384893,0.020376444,0.004793088,0.013668074,0.0027701962,0.008148313
7000,0.0012892722,0.008273974,0.0049774842,0.011622608,0.001245282,0.007270336,0.0009557297,0.006181903,0.0042428616,0.010771096,0.0012928433,0.008852363,0.0029058105,0.010151565,0.0023971507,0.008755221,0.0013661998,0.013186872,0.0013678122,0.009444489,0.002289594,0.0095267445
8000,0.001009165,0.006517291,0.0010901083,0.010223061,0.0030629071,0.009513736,0.003372526,0.010554969,0.004293816,0.010849237,0.0014301515,0.0086275935,0.0009203685,0.0068523884,0.0044484143,0.011406541,0.0018246281,0.014707506,0.0022773463,0.009503543,0.0012914736,0.0058857203
9000,0.0018423364,0.007405281,0.003092278,0.008883238,0.0026828507,0.009077847,0.0019829175,0.008041948,0.00695813,0.013151169,0.0053399787,0.012433767,0.0014526166,0.007828679,0.0014835432,0.0061301873,0.0017927733,0.012152195,0.0028193174,0.007676661,0.0018081802,0.0067624613
10000,0.00092804997,0.0070688725,0.0009696422,0.008301407,0.0034029328,0.009358168,0.0042114425,0.010621183,0.0018999422,0.007736087,0.0012347173,0.006896764,0.0006363448,0.0047392845,0.0010168386,0.004025741,0.0023205045,0.01440382,0.0009119061,0.00727029,0.0042242543,0.008371472
11000,0.001938602,0.00728184,0.0012058144,0.0106624365,0.0020185055,0.00830394,0.00074011093,0.006096244,0.0030201566,0.009347767,0.0015651551,0.006406009,0.002424227,0.008767188,0.0015041343,0.0064638853,0.001160309,0.016029358,0.00069337356,0.0071356297,0.0010089108,0.0065356195
12000,0.0033198688,0.0081214905,0.0037922661,0.010907352,0.0014515372,0.007986724,0.0022636561,0.008632839,0.0027338343,0.008939594,0.0034967586,0.010314584,0.0016869478,0.007781446,0.00064365764,0.004653275,0.0014845848,0.017749012,0.001077378,0.0056934953,0.0012700754,0.006299138
13000,0.0036291215,0.009080961,0.0033638705,0.013182789,0.0014523803,0.0063316226,0.0016552818,0.008305669,0.001524096,0.008087397,0.0013602788,0.008929044,0.0014705653,0.0060762763,0.00064124115,0.004295528,0.0019687924,0.02043128,0.0008598195,0.004889144,0.0021487027,0.0065020323
13003,0.0022336936,0.008203074,0.0009737861,0.00965026,0.0024292364,0.006012082,0.005351326,0.010720491,0.0022466283,0.007107362,0.00226227,0.008714676,0.0020968732,0.008685633,0.0024089431,0.0068448186,0.0014994129,0.020126164,0.00069720426,0.0048195124,0.001236144,0.007385932
