epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.0058015836,0.036460876,0.00438359,0.033468783,0.017666193,0.06207007,0.012678182,0.093893826,0.008601793,0.08086038,0.007890965,0.037795722,0.007889235,0.03423345,0.011290818,0.03429216,0.0074341986,0.033545226,0.0059592584,0.042394638,0.0069199577,0.03962245
2000,0.0033560847,0.017457277,0.0042311866,0.021961957,0.008146511,0.029531777,0.0065108705,0.019634306,0.00527946,0.024585724,0.0043427837,0.017972887,0.0033578044,0.018208563,0.0031448666,0.016741281,0.0027760179,0.01849699,0.004920405,0.024362026,0.00546759,0.019952727
3000,0.0017804133,0.010157034,0.0030093808,0.011209596,0.0033035353,0.013648808,0.0052496456,0.0177418,0.003190298,0.0137676895,0.0082180705,0.019118965,0.007129334,0.018586397,0.0035559074,0.016415715,0.0017524273,0.016228437,0.0015232355,0.0122079095,0.002099699,0.014729917
4000,0.0047959466,0.0125643015,0.0031978854,0.011043921,0.002745243,0.009569526,0.0054244893,0.012288973,0.0015287447,0.010659099,0.001364839,0.009339463,0.0036226367,0.010682523,0.0017432085,0.013307095,0.0015565032,0.010902286,0.0022178614,0.009867847,0.0016499069,0.01024887
5000,0.0021392384,0.009670734,0.0015216687,0.009910315,0.0013802772,0.008913398,0.0012040237,0.008642256,0.0034254126,0.011606574,0.0058691553,0.014057934,0.0034981559,0.009789646,0.002563305,0.011401236,0.0026011867,0.011245728,0.0021390105,0.010495484,0.004220958,0.012190282
6000,0.0008759501,0.006891817,0.0022150034,0.009214401,0.0045958213,0.013227344,0.0009908063,0.0069471598,0.0012697321,0.007894635,0.004509873,0.010719597,0.0015502119,0.006487012,0.0034139322,0.010684431,0.0023572932,0.011451662,0.0018112574,0.010783076,0.001545246,0.010054469
7000,0.0043379194,0.009922147,0.0027619966,0.009370923,0.0020468247,0.007024765,0.0023316257,0.008348107,0.0023258082,0.010695338,0.005542685,0.01224494,0.0017752781,0.009012282,0.0030348415,0.010078371,0.0022230872,0.00847739,0.0009775321,0.008905828,0.0015260478,0.010475159
8000,0.002054574,0.0073749423,0.0027095177,0.010202378,0.0025164483,0.008432984,0.0024984118,0.008939117,0.0012511581,0.008131266,0.0016400819,0.0079164505,0.0024264264,0.010992944,0.0037250146,0.009858489,0.0011290567,0.00814569,0.0010934877,0.0074985027,0.0018658469,0.0077410936
9000,0.0014395847,0.0071902573,0.0016307427,0.010056287,0.0027911847,0.01015389,0.0024033056,0.0075303316,0.0017022544,0.006664872,0.0024539526,0.009263933,0.0037183382,0.0076904446,0.0033550332,0.0102984905,0.004814096,0.010871649,0.0010733416,0.008424759,0.0012371987,0.008245289
10000,0.0024523158,0.0068888664,0.00094639004,0.007995456,0.0020044318,0.007822573,0.0007459335,0.0068690777,0.0052677086,0.011552215,0.0029070622,0.008341968,0.0032752696,0.008206129,0.0057275686,0.012851477,0.0035901188,0.011971116,0.0014528,0.007536769,0.0038035526,0.009898975
11000,0.001130714,0.00589066,0.0025195857,0.0068168044,0.0046033245,0.008932471,0.0018402698,0.008522928,0.003144979,0.008823138,0.00084670173,0.0060913265,0.0029482513,0.008819014,0.0022088522,0.008037031,0.004184575,0.012860179,0.0017097712,0.008574307,0.0038055235,0.009450376
11379,0.0009331172,0.0061410815,0.0036495058,0.009802401,0.00092902913,0.004194975,0.0010871305,0.007915497,0.0014393871,0.0063672364,0.0054545323,0.010948837,0.0011123993,0.0060212016,0.00090841734,0.007312894,0.004462183,0.011629164,0.0012455481,0.008642784,0.00201903,0.008190453
