epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.012323496,0.08588141,0.014188527,0.051075697,0.017973075,0.065213025,0.016293146,0.078626335,0.012821727,0.13603735,0.009516035,0.05080515,0.0065119667,0.055653214,0.004982744,0.03863813,0.007005511,0.04422325,0.004691209,0.030788898,0.009045549,0.08382251
2000,0.0064627775,0.034124196,0.008600448,0.037001878,0.01624481,0.074893296,0.01361657,0.08495128,0.0071338178,0.042664647,0.0054429052,0.030669808,0.004820947,0.039862454,0.007186329,0.02908109,0.007010059,0.033994988,0.005773511,0.030398667,0.006026052,0.043309093
3000,0.0054904413,0.037918568,0.004106181,0.027938783,0.016681949,0.06775516,0.012762207,0.08340025,0.0070127267,0.04579425,0.004878925,0.028517544,0.0038620532,0.038154762,0.00542663,0.02521485,0.0038398195,0.030911403,0.0024048558,0.0263291,0.0038403126,0.03726107
4000,0.0058918074,0.033635378,0.0036016973,0.028545797,0.015608768,0.07187837,0.012209026,0.079855084,0.0067262803,0.037668765,0.00532755,0.030961066,0.002979048,0.039713528,0.0042424607,0.023825573,0.004140298,0.03099078,0.00355651,0.024116457,0.005943857,0.03157019
5000,0.0053991936,0.03672874,0.00461855,0.029955983,0.01607669,0.06635696,0.011402613,0.08496976,0.006779946,0.041163087,0.0041090916,0.027302325,0.0032144105,0.03501405,0.003933662,0.02527821,0.0029205903,0.027364016,0.007960168,0.026827097,0.0027196906,0.03050851
6000,0.0057999417,0.038756847,0.0046318513,0.027274817,0.015843296,0.06630969,0.012035139,0.082992256,0.006595274,0.03916803,0.004744128,0.030670822,0.0040839794,0.03089331,0.0033288517,0.031077683,0.002589346,0.027630985,0.0027593158,0.022073044,0.0026784076,0.026644133
7000,0.005714785,0.043898344,0.0038654692,0.028264672,0.01599005,0.065146625,0.011216972,0.07877195,0.006786823,0.04197097,0.0041221995,0.0318141,0.003259932,0.027852193,0.004300761,0.025621235,0.0029466618,0.030082524,0.0026427843,0.021276725,0.0030294543,0.029007299
8000,0.0060235057,0.03997886,0.0030011707,0.028780878,0.015822813,0.066426516,0.0108660655,0.08118445,0.007836471,0.03959346,0.004793143,0.03811717,0.005283114,0.036696315,0.0038777979,0.027391076,0.002625705,0.023990095,0.0024035473,0.023078501,0.0029428408,0.027862363
9000,0.005299249,0.04180014,0.0038767634,0.030612826,0.0155480085,0.067560375,0.010890456,0.07652271,0.006666836,0.044614702,0.00404193,0.032228053,0.0033859343,0.030655175,0.0023222489,0.031015873,0.004249049,0.026100827,0.0043910467,0.028985381,0.003276481,0.026741369
10000,0.0053339307,0.038253605,0.005323187,0.034293056,0.015954651,0.0638417,0.010979582,0.08127242,0.006815983,0.040979177,0.0048904163,0.03496313,0.0034534517,0.034601033,0.004477289,0.030492067,0.0032591624,0.025699854,0.002159655,0.026818931,0.0056728623,0.028142117
10665,0.0053957566,0.038156867,0.004605344,0.030534267,0.016004281,0.06485027,0.01081227,0.081288755,0.006921646,0.041072875,0.003937023,0.035346627,0.0048858705,0.027324557,0.003687381,0.02953021,0.0022310268,0.02533269,0.0027858126,0.023765862,0.004513813,0.02397132
