epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.0033052538,0.027219713,0.0037760087,0.020512879,0.017049916,0.07217449,0.0028961366,0.02080068,0.0057835416,0.026120443,0.0037030189,0.026325062,0.0030658382,0.024870992,0.002456445,0.023626328,0.0023555157,0.032951176,0.0035484845,0.01539737,0.0038333829,0.025266707
2000,0.0021847405,0.013965845,0.0033521354,0.015001774,0.010769409,0.037790835,0.0037951234,0.022077478,0.002962265,0.016906809,0.0046219206,0.028351553,0.0045926003,0.025306106,0.0043584425,0.02115357,0.0033147868,0.019647956,0.0025325154,0.015166356,0.0062528686,0.022262543
3000,0.0024142745,0.016820267,0.0036703197,0.021522194,0.00927162,0.034701943,0.0058593582,0.01971212,0.0018038717,0.018749688,0.0021427672,0.017427817,0.003273453,0.021284282,0.0025525703,0.020733297,0.0024530843,0.018528879,0.0023705997,0.019127965,0.005630556,0.017927587
4000,0.003037648,0.016994968,0.0034020492,0.01996985,0.0063992306,0.029090345,0.0013400777,0.012194425,0.0020927498,0.015643775,0.0027655868,0.016510075,0.0027101142,0.018570036,0.0022959523,0.019358814,0.002682125,0.01625216,0.004023656,0.018405246,0.0023903165,0.017477334
5000,0.001641746,0.007205665,0.00095955684,0.007152021,0.003526808,0.010726571,0.001592825,0.008444682,0.000962963,0.007638246,0.001288699,0.009022117,0.0033909855,0.008645654,0.0010417174,0.008106589,0.0047782883,0.012349606,0.0014507439,0.011078074,0.002587849,0.008801073
6000,0.0024788994,0.00648129,0.0014008048,0.006494254,0.0016909979,0.0069636106,0.0007967325,0.005410731,0.00076445134,0.004579842,0.0017889892,0.0060551167,0.0032960966,0.008967876,0.0016148034,0.0073344707,0.0015105079,0.009118199,0.0014157252,0.007894278,0.002269071,0.0076678395
7000,0.0016432251,0.0074706674,0.00193773,0.006852627,0.0029801156,0.006625831,0.002472809,0.0077567995,0.0009205133,0.00513047,0.0015386168,0.0063430667,0.0013616972,0.005738139,0.0006333253,0.0058749914,0.0051044743,0.01027143,0.002946468,0.008844674,0.0035423473,0.008865788
8000,0.000702815,0.004075527,0.0013255525,0.004968703,0.0031543958,0.0080109835,0.0011489447,0.004162967,0.0012969158,0.005352229,0.000688083,0.0052104443,0.0016909933,0.0051664114,0.0013327879,0.0088838935,0.0014959021,0.009360313,0.00064977736,0.005600691,0.0030244912,0.0070287585
9000,0.00070777,0.0038363934,0.0007643779,0.005345404,0.00059429125,0.0051407814,0.0005968091,0.003932029,0.0011046133,0.0044238567,0.002350645,0.00558728,0.0024731832,0.005678281,0.0007910668,0.005283892,0.004308086,0.010839701,0.00076966285,0.0063421726,0.0010660088,0.0057302713
10000,0.00043870503,0.003642559,0.0012589868,0.0055350363,0.0009351773,0.005913019,0.0014328584,0.005177915,0.0011451718,0.0053750873,0.0012749459,0.004294753,0.0013383251,0.0056521595,0.00052434864,0.004617691,0.0012972833,0.0077478886,0.0011692112,0.0059435964,0.0008478052,0.004263997
