epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.005189757,0.026561156,0.0030139096,0.03472784,0.017133363,0.06892198,0.0035165402,0.024410129,0.0036416196,0.024558052,0.0024529363,0.027807958,0.0067934697,0.032879926,0.004254642,0.026602924,0.002072678,0.04370427,0.0031970176,0.023649259,0.0024913538,0.027462065
2000,0.002986898,0.012660012,0.0035575198,0.023652181,0.010079637,0.03670329,0.0038549325,0.013380766,0.003190145,0.012922227,0.0033276922,0.019682884,0.0053331167,0.0193495,0.002214256,0.015916944,0.003191868,0.023486495,0.0032563803,0.018421782,0.0036090615,0.018648028
3000,0.0017576503,0.011798382,0.0014402545,0.013933092,0.0044141184,0.021715283,0.0020294066,0.013957642,0.00491274,0.015644372,0.0032884285,0.0143303275,0.0030085382,0.016304687,0.0025632477,0.012963533,0.0037859816,0.012610928,0.004099693,0.019277288,0.0038035219,0.011747718
4000,0.0018314169,0.010433018,0.0009861303,0.00806886,0.0019720586,0.008493066,0.0026926482,0.007782221,0.002466085,0.007434964,0.0019384346,0.0072568506,0.0050237123,0.011250734,0.005347195,0.01434952,0.002546558,0.011882796,0.0033737824,0.015676498,0.0013542497,0.006874144
5000,0.0010847693,0.0058235526,0.0018879588,0.0073396266,0.0024939058,0.008469641,0.002496449,0.008524142,0.003526929,0.008265197,0.0012468528,0.007378727,0.0006595484,0.005001962,0.001175855,0.005528629,0.0017190633,0.008935392,0.0008642915,0.007265389,0.00081721204,0.0050504804
6000,0.0014701302,0.005982816,0.002105012,0.005851567,0.001339935,0.005855322,0.0019058682,0.0075322986,0.00057193084,0.0055296123,0.0008782882,0.005022712,0.0021147649,0.0058345795,0.0031146642,0.009695232,0.0012850827,0.010329604,0.002074608,0.0071652993,0.0032750187,0.007514596
7000,0.0025299666,0.0075128675,0.00089900853,0.0072781593,0.002304138,0.0075594187,0.0008898854,0.005275607,0.003046588,0.008997917,0.0006478829,0.0058344007,0.0021964805,0.0068442225,0.0019273853,0.008914351,0.0028929717,0.009069204,0.0017890306,0.006360531,0.00158956,0.005491972
8000,0.00084890577,0.004352197,0.0010333001,0.0048386455,0.0016801963,0.0055250525,0.0011567323,0.005111307,0.0018253411,0.0063729286,0.0021547554,0.0077178627,0.0023463322,0.005742252,0.0012024437,0.008137703,0.0051756185,0.010285795,0.00074404594,0.005682707,0.0032529237,0.007571146
9000,0.0027902927,0.0068968832,0.0006873158,0.0049262345,0.0004733214,0.004224777,0.00088653935,0.0055264235,0.0010461342,0.0045339465,0.0010252906,0.005518019,0.00302052,0.0063963532,0.001644582,0.008973002,0.0052080103,0.010592341,0.001620034,0.007841647,0.0027195527,0.007381916
10000,0.00093712495,0.005567968,0.002054957,0.008009315,0.0014441751,0.0057623982,0.0023014941,0.0064692497,0.0011449257,0.005969584,0.0012695643,0.0061896443,0.0022354843,0.0061564445,0.0033175738,0.008059144,0.003828844,0.0119645,0.00085445,0.007241249,0.0018498893,0.006195262
