measurement_date,anomaly_score
2018-07-01 01:00:03,0.0020639689097451687
2018-07-01 02:00:02,0.001984238639183159
2018-07-01 03:00:03,0.0021414668989062397
2018-07-01 04:00:02,0.0017432885363529375
2018-07-01 05:00:03,0.0025891561276006076
2018-07-01 06:00:02,0.0013923220039493529
2018-07-01 07:00:03,0.002147655708123837
2018-07-01 08:00:02,0.001636990136532563
2018-07-01 09:00:03,0.002105898059971605
2018-07-01 10:00:03,0.0019983690474092166
2018-07-01 11:00:02,0.00294675015908762
2018-07-01 12:00:03,0.002478995878232789
2018-07-01 13:00:03,0.0018718061711061218
2018-07-01 14:00:02,0.0031011226951239497
2018-07-01 15:00:03,0.0019019313488486864
2018-07-01 16:00:03,0.0018704760306673045
2018-07-01 17:00:03,0.0027941487131024666
2018-07-01 18:00:03,0.0025568108781013313
2018-07-01 19:00:03,0.002837082252190021
2018-07-01 20:00:03,0.0038771280529320807
2018-07-01 21:00:03,0.002598199647141819
2018-07-01 22:00:02,0.0017627559090360317
2018-07-01 23:00:03,0.0027571833008002504
2018-07-03 01:00:03,0.0017162986115483068
2018-07-03 02:00:03,0.003972195297433264
2018-07-03 03:00:02,0.00449035209300726
2018-07-03 04:00:03,0.001932472791983585
2018-07-03 05:00:03,0.0018942088214415152
2018-07-03 06:00:03,0.0013295808489300022
2018-07-03 07:00:03,0.0016850372149531953
2018-07-03 08:00:03,0.0015756648256099182
2018-07-03 09:00:03,0.0012633457539314409
2018-07-03 10:00:02,0.0013690910823826144
2018-07-03 11:00:02,0.002417068483942466
2018-07-03 12:00:03,0.002002607118213202
2018-07-03 13:00:03,0.0016637605611159972
2018-07-03 14:00:03,0.0020573705261614007
2018-07-03 15:00:03,0.0017477309650599832
2018-07-03 16:00:02,0.0021812760219457497
2018-07-03 17:00:03,0.0024026685022770443
2018-07-03 18:00:03,0.0014502467577237658
2018-07-03 19:00:02,0.002518638390561222
2018-07-03 20:00:03,0.0015671838030935725
2018-07-03 21:00:03,0.0015490125631771878
2018-07-03 22:00:03,0.0020440735854794522
2018-07-03 23:00:03,0.001856735675130839
2018-07-04 00:00:03,0.001969715641126051
2018-07-04 01:00:02,0.0022857895349044912
2018-07-04 02:00:03,0.001828240302953851
2018-07-04 03:00:03,0.0019447354031575039
2018-07-04 04:00:03,0.001569179108412974
2018-07-04 05:00:03,0.0026600677741890435
2018-07-04 06:00:02,0.001843565550484476
2018-07-04 07:00:03,0.0019429040220515447
2018-07-04 08:00:03,0.002481082237538627
2018-07-04 09:00:03,0.0018370461898537314
2018-07-04 10:00:02,0.001537067618790135
2018-07-04 11:00:03,0.001505625103441663
2018-07-04 12:00:02,0.002031594223162239
2018-07-04 13:00:03,0.002177693119043504
2018-07-04 14:00:03,0.0017117688316397824
2018-07-04 15:00:02,0.002351806455162253
2018-07-04 16:00:03,0.0015838415008057316
2018-07-04 17:00:03,0.0021648250583635115
2018-07-04 18:00:03,0.0016716136554144841
2018-07-04 19:00:04,0.0015142400909701
2018-07-04 20:00:02,0.0016050129144133615
2018-07-04 21:00:03,0.001704702020957028
2018-07-04 22:00:03,0.0018379781300126687
2018-07-04 23:00:03,0.0013335692638374351
2018-07-05 00:00:03,0.0016827162745667256
2018-07-05 01:00:03,0.0025674788507403187
2018-07-05 02:00:03,0.0022165210019904906
2018-07-05 03:00:03,0.0016337429860444658
2018-07-05 04:00:03,0.0016656893454672882
2018-07-05 05:00:03,0.0019199274046410625
2018-07-05 06:00:04,0.0017264971785574386
2018-07-05 07:00:03,0.0014316605076931748
2018-07-05 08:00:03,0.0016552588891148368
2018-07-05 09:00:03,0.001603917286512526
2018-07-05 10:00:02,0.0024628767903002763
2018-07-05 11:00:03,0.003886272144231191
2018-07-05 12:00:03,0.002068152228853242
2018-07-05 13:00:02,0.0023331067369885663
2018-07-05 14:00:03,0.0024127942209092976
2018-07-05 15:00:03,0.002121953304426106
2018-07-05 16:00:02,0.001945579002590119
2018-07-05 17:00:03,0.0016115000423251814
2018-07-05 18:00:03,0.0015825451255624965
2018-07-05 19:00:03,0.0016976499689290408
2018-07-05 20:00:02,0.0022872967483421373
2018-07-05 21:00:03,0.0017875539119527415
2018-07-05 22:00:03,0.0030880607104954287
2018-07-05 23:00:02,0.0017392084106445833
2018-07-06 00:00:03,0.0022904607036070904
2018-07-06 01:00:03,0.0037939398603335575
2018-07-06 02:00:03,0.003643404834736597
2018-07-06 03:00:03,0.003126004237958219
2018-07-06 04:00:03,0.002106193458072151
2018-07-06 05:00:03,0.0020134353584570727
2018-07-06 06:00:03,0.0034578386923861475
2018-07-06 07:00:03,0.002249280989818669
2018-07-06 08:00:02,0.0017631838954132635
2018-07-06 09:00:02,0.0017219682401757364
2018-07-06 10:00:02,0.0017149243102621893
2018-07-06 11:00:02,0.0031519942001342004
2018-07-06 12:00:02,0.0016262235466188606
2018-07-06 13:00:02,0.002947506089735369
2018-07-06 14:00:02,0.002247062528540364
2018-07-06 15:00:02,0.0016222247171080798
2018-07-06 16:00:02,0.0018525559407427741
2018-07-06 17:00:02,0.002644085393406777
2018-07-06 18:00:02,0.0025096288841725445
2018-07-06 19:00:02,0.004027263323325637
2018-07-06 20:00:02,0.001895988555607879
2018-07-06 21:00:02,0.003241932739936842
2018-07-06 22:00:02,0.0021268140345579666
2018-07-06 23:00:02,0.0017174703716426065
2018-07-07 00:00:02,0.0031225695869335967
2018-07-07 01:00:02,0.00367650979020515
2018-07-07 02:00:02,0.0019425006557554734
2018-07-07 03:00:02,0.003915470127298314
2018-07-07 04:00:02,0.003126803203548821
