epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.005145964,0.03145957,0.0028650577,0.024296314,0.017472072,0.061713398,0.009976739,0.08131957,0.006462615,0.056251228,0.0050312784,0.03456065,0.006306428,0.049023077,0.0047883973,0.04017961,0.0043994184,0.041614234,0.003117507,0.024530292,0.007188463,0.029319728
2000,0.0043968502,0.029610991,0.0030168511,0.022855163,0.019600468,0.05945891,0.00925719,0.06129533,0.0054047774,0.037091523,0.0026576342,0.024394777,0.00596427,0.03705573,0.002528738,0.029042304,0.003127701,0.027851522,0.0040498753,0.025268285,0.0036710207,0.024376938
3000,0.004241452,0.034514427,0.004722507,0.034275323,0.016004976,0.052713692,0.009679196,0.060120642,0.006748311,0.03907278,0.0026973153,0.022214811,0.003761117,0.030394733,0.0047132876,0.026984572,0.002570908,0.027607977,0.0029660775,0.025124729,0.0045187008,0.024365246
4000,0.0023014948,0.01883015,0.002452094,0.018245697,0.008976639,0.031535983,0.0066705807,0.027413547,0.0034751713,0.01894778,0.002737983,0.016911328,0.0072543947,0.02495791,0.0038846554,0.024255991,0.0027155145,0.02023691,0.0038660283,0.029692352,0.0026818009,0.017490208
5000,0.0023269132,0.013416588,0.0036268204,0.014776796,0.0022987202,0.012853026,0.0048108604,0.016278505,0.002670202,0.011090398,0.0012154585,0.009121239,0.007891446,0.017109513,0.0025305713,0.013187766,0.0016885643,0.013543844,0.00442339,0.013720691,0.002304018,0.009780653
6000,0.0014214484,0.009531558,0.002838,0.00901109,0.0016143087,0.007755935,0.0020866224,0.00819248,0.0014145741,0.008013308,0.0013979153,0.008858621,0.010168593,0.017461956,0.0014023548,0.010174394,0.0010039535,0.009670019,0.001629394,0.009022832,0.0022008182,0.009320438
7000,0.0030241322,0.0087016225,0.0029555107,0.0094386935,0.0015240456,0.007977009,0.0012307967,0.007585615,0.0012685388,0.007312447,0.00085799326,0.006408632,0.0026854095,0.010320455,0.0016718067,0.008762121,0.0018078024,0.008883715,0.0011497622,0.008165031,0.0036590248,0.011556208
8000,0.0033264528,0.009580135,0.0027585926,0.0075422525,0.00097343454,0.005043924,0.0014738137,0.0062573254,0.0026651502,0.007438481,0.0012091927,0.0068181753,0.0017133113,0.00665994,0.0010731829,0.0057385564,0.0041536223,0.011255503,0.0014853762,0.008069291,0.004595009,0.011693418
9000,0.0029423519,0.008723646,0.0036008034,0.009242833,0.00088507216,0.0057269335,0.004588655,0.010750473,0.002581559,0.009004623,0.0011881745,0.0070418715,0.0021543507,0.006416321,0.0012134438,0.007995844,0.004185456,0.012423978,0.0010990957,0.007706879,0.0011241656,0.0068223625
9455,0.003644763,0.008536279,0.0024157679,0.007996082,0.0010356455,0.0043358207,0.0024439273,0.007958651,0.0011836983,0.0067223907,0.001391858,0.0063020587,0.0017733651,0.009918302,0.0029055565,0.012173891,0.0024203567,0.012223482,0.0010938325,0.006837964,0.0019474713,0.007917762
