epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.024431884,0.11005959,0.008984297,0.053159416,0.016860623,0.08292031,0.020116773,0.07844007,0.013823689,0.13494867,0.026582375,0.110247195,0.0060400316,0.057420865,0.004762827,0.04402548,0.004753987,0.06715423,0.004796148,0.03275746,0.013659479,0.07868317
2000,0.018602742,0.11527261,0.006510117,0.052104056,0.01829363,0.07250035,0.020668846,0.08216962,0.016515484,0.19281942,0.029293822,0.10144204,0.012248803,0.065992415,0.0064967386,0.037560906,0.0062148403,0.044498682,0.009399349,0.045497715,0.008836029,0.04916292
3000,0.017364139,0.07772535,0.0048752967,0.039673984,0.017267417,0.072129905,0.017292129,0.09978402,0.01096889,0.17492753,0.009819844,0.05384022,0.011209241,0.0435071,0.004453188,0.034827173,0.0090287635,0.05301678,0.010273003,0.05147183,0.006246633,0.039185576
4000,0.013427065,0.08617318,0.0055325665,0.03638372,0.018120922,0.06603265,0.016061392,0.087801516,0.014103748,0.18033129,0.014921148,0.06049466,0.005579892,0.05600612,0.0060499143,0.035887837,0.005333464,0.041134953,0.0074240677,0.044934154,0.0061728144,0.0396899
5000,0.012642214,0.087191164,0.0058904104,0.03836173,0.019414093,0.066304564,0.015599991,0.08094144,0.014896286,0.1827026,0.010266485,0.04814422,0.006957399,0.05958131,0.0045548887,0.035965204,0.0062203356,0.041058302,0.007921286,0.040777206,0.0056051444,0.040035605
6000,0.01316887,0.08049029,0.008347355,0.043681055,0.016845442,0.073069334,0.016122293,0.08158475,0.01329442,0.17503321,0.0075889467,0.040677488,0.006827147,0.054512724,0.0060850005,0.034332216,0.009446534,0.047454238,0.006154786,0.03634119,0.0047956835,0.03205669
7000,0.013178761,0.09447718,0.008285075,0.04652244,0.016829541,0.073911965,0.01603952,0.08082175,0.012288893,0.18270051,0.011587688,0.05177164,0.007563278,0.06045957,0.0035658013,0.029887557,0.004839723,0.044745266,0.008878745,0.040012002,0.0055242353,0.027646735
8000,0.013424685,0.0928691,0.006448596,0.041134626,0.01812271,0.06584978,0.015435066,0.07903585,0.0118684955,0.17422211,0.009055163,0.04563749,0.008266364,0.05558251,0.0060765184,0.037141263,0.004583218,0.035934627,0.006343841,0.031660438,0.0049471236,0.027998745
9000,0.0124111455,0.09051043,0.006221005,0.037717104,0.01881597,0.06470978,0.015822275,0.082075596,0.011508401,0.17475677,0.009448262,0.047956407,0.00969689,0.058534145,0.004395646,0.032433987,0.00522189,0.046831846,0.009710736,0.03700304,0.0045738067,0.02962768
10000,0.012495046,0.090979755,0.005395627,0.036434025,0.016917756,0.0745638,0.015691454,0.08276206,0.016759949,0.18637139,0.010503369,0.046589673,0.006806582,0.043098792,0.0042625903,0.03809768,0.0051259478,0.044565797,0.005207062,0.028586388,0.006503546,0.036568105
