epoch,processor_unit_units_status_cpu_board_cpu_fan_avg,processor_unit_units_status_cpu_board_cpu_fan_max,processor_unit_units_status_cpu_board_cpu_bd_fan1_avg,processor_unit_units_status_cpu_board_cpu_bd_fan1_max,processor_unit_units_status_cpu_board_cpu_bd_fan2_avg,processor_unit_units_status_cpu_board_cpu_bd_fan2_max,processor_unit_units_status_cpu_board_cpu_bd_temp_avg,processor_unit_units_status_cpu_board_cpu_bd_temp_max,processor_unit_units_status_cpu_board_cpu_core_temp_avg,processor_unit_units_status_cpu_board_cpu_core_temp_max,processor_unit_units_status_cpu_board_gpu_core_temp_avg,processor_unit_units_status_cpu_board_gpu_core_temp_max,processor_unit_units_status_cpu_board_cpu_core_vol_avg,processor_unit_units_status_cpu_board_cpu_core_vol_max,processor_unit_units_status_cpu_board_cpu_bd_vbat_avg,processor_unit_units_status_cpu_board_cpu_bd_vbat_max,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_avg,processor_unit_units_status_cpu_board_cpu_bd_p3_3v_max,processor_unit_units_status_cpu_board_cpu_bd_p5v_avg,processor_unit_units_status_cpu_board_cpu_bd_p5v_max,processor_unit_units_status_cpu_board_cpu_bd_p12v_avg,processor_unit_units_status_cpu_board_cpu_bd_p12v_max
1000,0.0070691416,0.04079926,0.0038237395,0.040612698,0.01747018,0.07129508,0.017755106,0.08539289,0.011190743,0.06729424,0.011553409,0.037213624,0.00602144,0.051547438,0.004941973,0.032194734,0.00496982,0.033436716,0.0054324716,0.025436342,0.0051055374,0.039781794
2000,0.004740589,0.045131207,0.007922339,0.033085365,0.017554555,0.06794393,0.020156482,0.07657522,0.0073993406,0.080399334,0.0064648557,0.028078973,0.0066713803,0.038982034,0.007914439,0.03446985,0.0066596474,0.04251176,0.0029167826,0.02148217,0.0050377003,0.034647226
3000,0.008191432,0.033976555,0.0072699995,0.038623143,0.017884493,0.06315559,0.012443922,0.07788354,0.013549815,0.048512816,0.0038449997,0.02810812,0.010619688,0.03718427,0.008037371,0.03272304,0.002726778,0.028079418,0.0036533389,0.028559208,0.012175469,0.042435467
4000,0.003759057,0.018198133,0.0023778917,0.032301873,0.014588686,0.03958285,0.0037041064,0.020588323,0.0032314102,0.02018243,0.0025390012,0.019301131,0.0050017755,0.023393225,0.0054287375,0.023714483,0.002038547,0.017763881,0.007668913,0.030576706,0.007585638,0.025079561
5000,0.0041407887,0.01668042,0.0037824996,0.027330816,0.010574333,0.039886534,0.0023051354,0.016853847,0.0024873135,0.02618295,0.0026894805,0.015522957,0.0024572997,0.018841743,0.005787717,0.026966512,0.003332418,0.016686784,0.0060186023,0.02492237,0.002745443,0.016621888
6000,0.0019518053,0.015806496,0.002608503,0.01855719,0.009340676,0.03708577,0.0037577993,0.0218952,0.0030723838,0.018709004,0.005521153,0.020952284,0.0031012604,0.020371348,0.002617021,0.01450485,0.0028736973,0.015098647,0.0035574697,0.025311232,0.005222229,0.026036263
7000,0.0034586093,0.01712519,0.007139759,0.022164702,0.009690625,0.035626233,0.0045803385,0.017527193,0.0027959428,0.022829235,0.0021019734,0.014161706,0.0027598315,0.016224097,0.0017629191,0.012200892,0.0027581214,0.0145507,0.003442201,0.025921881,0.0034816572,0.01632893
8000,0.0034613512,0.017328858,0.0037731947,0.015775383,0.009248348,0.03727013,0.0050997054,0.018863082,0.0033181135,0.018978775,0.0021670228,0.016696468,0.005111205,0.018361062,0.0026224633,0.019216537,0.0018469442,0.019040823,0.002979923,0.023424983,0.0025814374,0.013251781
9000,0.005711252,0.02248089,0.001784539,0.016987026,0.011076569,0.038557947,0.0043603573,0.018469512,0.0043646707,0.018149734,0.0028387345,0.013836265,0.0030963165,0.015284926,0.0027506005,0.012590051,0.0059960526,0.020903826,0.003485998,0.020363033,0.0016180319,0.016421556
10000,0.0041206437,0.019480482,0.0028595019,0.020333663,0.010089823,0.036737144,0.005392612,0.018700123,0.0034444428,0.020784616,0.0018150803,0.011620879,0.0033623914,0.02364476,0.0017241945,0.011463821,0.00625875,0.023612142,0.0040029893,0.021364331,0.0019026021,0.014032364
11000,0.0020251304,0.01861526,0.002523971,0.018616661,0.011407119,0.036468327,0.0050955974,0.022502832,0.0023384835,0.015089303,0.0027227772,0.017189622,0.0025201552,0.02140005,0.0037812504,0.011724114,0.002171181,0.018449664,0.004363147,0.019987345,0.001812858,0.010853112
12000,0.002048006,0.019462764,0.005081133,0.014632106,0.008794702,0.035741866,0.002305197,0.013700604,0.0027040336,0.019290328,0.0055962694,0.016873062,0.004499413,0.016165227,0.0016800278,0.01088053,0.0075863996,0.028675675,0.0028631107,0.017247558,0.0021934323,0.014004946
13000,0.0042836997,0.02652581,0.0027278652,0.016489014,0.009774479,0.036678195,0.007482603,0.018054426,0.0044047097,0.01900965,0.0024058674,0.016941905,0.0030200537,0.015852004,0.002941378,0.0118224025,0.002812259,0.023647904,0.00261812,0.017060816,0.0017011754,0.0121557405
14000,0.0035685902,0.026276574,0.0016194832,0.012856603,0.010928402,0.03693235,0.004604726,0.01475507,0.001980195,0.016329646,0.002458408,0.017644137,0.004755089,0.015703648,0.0034433522,0.012105792,0.0026035921,0.022897243,0.0023212924,0.017517984,0.0040152255,0.015240788
14053,0.0022381218,0.014730647,0.001670348,0.014931619,0.00849099,0.036197662,0.0029750462,0.013035238,0.0018063653,0.015933394,0.0033038566,0.014145017,0.0034192456,0.013424069,0.004014827,0.014420152,0.0023195492,0.020561457,0.0028308465,0.019974232,0.0028433646,0.013009525
